GENEID,transcript count
ENSMUSG00000044139.13,2
ENSMUSG00000044145.3,2
ENSMUSG00000044147.9,1
ENSMUSG00000044148.7,1
ENSMUSG00000044149.8,2
ENSMUSG00000044150.13,3
ENSMUSG00000044155.12,4
ENSMUSG00000044156.15,1
ENSMUSG00000044164.3,2
ENSMUSG00000044165.13,4
ENSMUSG00000044167.7,1
ENSMUSG00000044172.8,3
ENSMUSG00000044176.13,5
ENSMUSG00000044177.5,1
ENSMUSG00000044197.9,4
ENSMUSG00000044199.7,1
ENSMUSG00000044201.11,2
ENSMUSG00000044211.10,1
ENSMUSG00000044216.8,1
ENSMUSG00000044217.18,3
ENSMUSG00000044221.15,7
ENSMUSG00000044224.17,5
ENSMUSG00000044229.10,4
ENSMUSG00000044231.4,1
ENSMUSG00000044243.4,1
ENSMUSG00000044244.19,5
ENSMUSG00000044250.9,3
ENSMUSG00000044252.19,23
ENSMUSG00000044254.7,1
ENSMUSG00000044258.11,8
ENSMUSG00000044276.3,2
ENSMUSG00000044279.16,3
ENSMUSG00000044285.10,3
ENSMUSG00000044287.7,2
ENSMUSG00000044288.7,3
ENSMUSG00000044296.11,3
ENSMUSG00000044308.18,10
ENSMUSG00000044317.8,1
ENSMUSG00000044320.15,10
ENSMUSG00000044328.14,4
ENSMUSG00000044330.9,1
ENSMUSG00000044337.6,2
ENSMUSG00000044338.10,1
ENSMUSG00000044339.13,2
ENSMUSG00000044340.8,2
ENSMUSG00000044345.10,2
ENSMUSG00000044348.15,12
ENSMUSG00000044349.17,8
ENSMUSG00000044350.15,2
ENSMUSG00000044352.7,1
ENSMUSG00000044361.17,3
ENSMUSG00000044362.9,1
ENSMUSG00000044364.6,2
ENSMUSG00000044365.16,5
ENSMUSG00000044367.8,4
ENSMUSG00000044375.9,1
ENSMUSG00000044377.4,1
ENSMUSG00000044378.13,4
ENSMUSG00000044387.6,1
ENSMUSG00000044390.6,2
ENSMUSG00000044393.16,1
ENSMUSG00000044400.2,1
ENSMUSG00000044408.8,3
ENSMUSG00000044424.5,1
ENSMUSG00000044429.9,2
ENSMUSG00000044433.17,12
ENSMUSG00000044434.6,1
ENSMUSG00000044441.6,3
ENSMUSG00000044442.12,4
ENSMUSG00000044447.6,3
ENSMUSG00000044452.11,4
ENSMUSG00000044456.17,4
ENSMUSG00000044461.7,1
ENSMUSG00000044465.20,10
ENSMUSG00000044468.15,3
ENSMUSG00000044469.9,2
ENSMUSG00000044471.14,16
ENSMUSG00000044475.15,3
ENSMUSG00000044477.13,10
ENSMUSG00000044496.7,1
ENSMUSG00000044499.12,3
ENSMUSG00000044501.18,4
ENSMUSG00000044502.17,2
ENSMUSG00000044505.6,1
ENSMUSG00000044519.9,1
ENSMUSG00000044522.9,3
ENSMUSG00000044528.6,1
ENSMUSG00000044533.16,8
ENSMUSG00000044534.9,2
ENSMUSG00000044548.12,2
ENSMUSG00000044550.12,7
ENSMUSG00000044551.14,5
ENSMUSG00000044556.4,1
ENSMUSG00000044562.13,1
ENSMUSG00000044566.16,4
ENSMUSG00000044573.17,6
ENSMUSG00000044576.7,1
ENSMUSG00000044583.14,4
ENSMUSG00000044595.11,3
ENSMUSG00000044600.15,3
ENSMUSG00000044617.9,1
ENSMUSG00000044626.14,3
ENSMUSG00000044627.12,7
ENSMUSG00000044628.6,2
ENSMUSG00000044629.6,3
ENSMUSG00000044633.5,1
ENSMUSG00000044636.7,1
ENSMUSG00000044639.4,1
ENSMUSG00000044641.8,1
ENSMUSG00000044645.9,1
ENSMUSG00000044646.16,3
ENSMUSG00000044647.17,8
ENSMUSG00000044667.13,3
ENSMUSG00000044674.7,1
ENSMUSG00000044676.11,3
ENSMUSG00000044678.12,2
ENSMUSG00000044681.20,5
ENSMUSG00000044689.6,1
ENSMUSG00000044700.16,5
ENSMUSG00000044701.6,1
ENSMUSG00000044702.14,7
ENSMUSG00000044707.8,2
ENSMUSG00000044708.6,1
ENSMUSG00000044709.7,7
ENSMUSG00000044712.16,8
ENSMUSG00000044715.8,3
ENSMUSG00000044716.13,4
ENSMUSG00000044719.6,1
ENSMUSG00000044726.9,1
ENSMUSG00000044730.18,5
ENSMUSG00000044734.17,4
ENSMUSG00000044748.9,1
ENSMUSG00000044749.14,2
ENSMUSG00000044751.6,1
ENSMUSG00000044757.8,1
ENSMUSG00000044763.9,1
ENSMUSG00000044768.17,3
ENSMUSG00000044770.15,4
ENSMUSG00000044772.3,1
ENSMUSG00000044783.17,6
ENSMUSG00000044786.7,2
ENSMUSG00000044787.8,1
ENSMUSG00000044788.11,2
ENSMUSG00000044791.17,10
ENSMUSG00000044792.8,7
ENSMUSG00000044795.13,3
ENSMUSG00000044807.14,4
ENSMUSG00000044811.14,2
ENSMUSG00000044813.16,6
ENSMUSG00000044814.7,2
ENSMUSG00000044816.11,3
ENSMUSG00000044819.6,1
ENSMUSG00000044820.7,1
ENSMUSG00000044824.10,2
ENSMUSG00000044827.11,2
ENSMUSG00000044835.16,5
ENSMUSG00000044847.14,2
ENSMUSG00000044854.8,2
ENSMUSG00000044857.9,4
ENSMUSG00000044860.10,1
ENSMUSG00000044864.17,3
ENSMUSG00000044876.16,8
ENSMUSG00000044881.8,3
ENSMUSG00000044894.15,4
ENSMUSG00000044906.7,9
ENSMUSG00000044912.12,5
ENSMUSG00000044916.11,3
ENSMUSG00000044921.6,3
ENSMUSG00000044927.8,2
ENSMUSG00000044933.4,1
ENSMUSG00000044934.14,3
ENSMUSG00000044937.16,5
ENSMUSG00000044938.9,1
ENSMUSG00000044948.18,5
ENSMUSG00000044949.5,1
ENSMUSG00000044950.8,5
ENSMUSG00000044951.18,2
ENSMUSG00000044952.6,1
ENSMUSG00000044957.4,1
ENSMUSG00000044968.17,2
ENSMUSG00000044976.18,3
ENSMUSG00000044982.8,1
ENSMUSG00000044986.11,2
ENSMUSG00000044991.11,4
ENSMUSG00000045004.4,2
ENSMUSG00000045005.10,1
ENSMUSG00000045007.10,1
ENSMUSG00000045008.3,2
ENSMUSG00000045009.10,5
ENSMUSG00000045010.15,2
ENSMUSG00000045027.8,1
ENSMUSG00000045031.19,5
ENSMUSG00000045034.13,3
ENSMUSG00000045036.16,6
ENSMUSG00000045038.15,5
ENSMUSG00000045039.10,2
ENSMUSG00000045045.8,2
ENSMUSG00000045048.8,1
ENSMUSG00000045053.3,2
ENSMUSG00000045055.6,1
ENSMUSG00000045062.5,1
ENSMUSG00000045064.6,3
ENSMUSG00000045071.15,3
ENSMUSG00000045075.4,2
ENSMUSG00000045078.13,9
ENSMUSG00000045083.15,9
ENSMUSG00000045087.9,1
ENSMUSG00000045092.9,1
ENSMUSG00000045094.9,3
ENSMUSG00000045095.17,10
ENSMUSG00000045098.20,20
ENSMUSG00000045100.12,7
ENSMUSG00000045102.13,7
ENSMUSG00000045103.20,14
ENSMUSG00000045104.10,1
ENSMUSG00000045106.13,3
ENSMUSG00000045107.6,2
ENSMUSG00000045114.11,7
ENSMUSG00000045128.10,8
ENSMUSG00000045132.4,2
ENSMUSG00000045136.7,2
ENSMUSG00000045140.9,2
ENSMUSG00000045160.15,9
ENSMUSG00000045165.7,2
ENSMUSG00000045174.11,1
ENSMUSG00000045176.4,1
ENSMUSG00000045178.11,3
ENSMUSG00000045180.14,6
ENSMUSG00000045193.14,6
ENSMUSG00000045201.7,3
ENSMUSG00000045205.17,6
ENSMUSG00000045210.9,1
ENSMUSG00000045211.6,3
ENSMUSG00000045215.18,3
ENSMUSG00000045216.8,2
ENSMUSG00000045237.6,1
ENSMUSG00000045238.10,2
ENSMUSG00000045246.12,2
ENSMUSG00000045248.7,1
ENSMUSG00000045251.14,6
ENSMUSG00000045252.12,4
ENSMUSG00000045257.11,2
ENSMUSG00000045259.5,1
ENSMUSG00000045268.14,4
ENSMUSG00000045273.9,1
ENSMUSG00000045275.18,6
ENSMUSG00000045281.6,1
ENSMUSG00000045282.8,3
ENSMUSG00000045284.10,2
ENSMUSG00000045287.7,1
ENSMUSG00000045288.11,1
ENSMUSG00000045294.12,2
ENSMUSG00000045302.14,12
ENSMUSG00000045312.13,8
ENSMUSG00000045314.6,1
ENSMUSG00000045316.6,1
ENSMUSG00000045318.7,1
ENSMUSG00000045319.14,2
ENSMUSG00000045322.11,1
ENSMUSG00000045326.14,2
ENSMUSG00000045327.8,3
ENSMUSG00000045328.12,1
ENSMUSG00000045330.9,2
ENSMUSG00000045333.16,7
ENSMUSG00000045337.5,1
ENSMUSG00000045339.8,2
ENSMUSG00000045345.8,1
ENSMUSG00000045348.17,4
ENSMUSG00000045349.16,5
ENSMUSG00000045362.9,1
ENSMUSG00000045374.19,4
ENSMUSG00000045377.6,1
ENSMUSG00000045382.7,2
ENSMUSG00000045394.10,2
ENSMUSG00000045404.17,4
ENSMUSG00000045409.17,7
ENSMUSG00000045410.19,4
ENSMUSG00000045411.17,20
ENSMUSG00000045414.8,1
ENSMUSG00000045427.14,5
ENSMUSG00000045435.10,2
ENSMUSG00000045438.13,7
ENSMUSG00000045441.6,1
ENSMUSG00000045455.10,1
ENSMUSG00000045464.7,3
ENSMUSG00000045466.19,3
ENSMUSG00000045467.14,5
ENSMUSG00000045471.5,1
ENSMUSG00000045482.17,13
ENSMUSG00000045493.5,1
ENSMUSG00000045503.17,7
ENSMUSG00000045506.4,1
ENSMUSG00000045509.8,1
ENSMUSG00000045515.5,2
ENSMUSG00000045519.16,3
ENSMUSG00000045521.8,1
ENSMUSG00000045532.6,1
ENSMUSG00000045534.5,1
ENSMUSG00000045538.7,1
ENSMUSG00000045545.9,2
ENSMUSG00000045551.8,1
ENSMUSG00000045555.4,1
ENSMUSG00000045573.10,2
ENSMUSG00000045576.17,10
ENSMUSG00000045589.8,2
ENSMUSG00000045594.11,2
ENSMUSG00000045598.11,2
ENSMUSG00000045608.8,2
ENSMUSG00000045609.7,1
ENSMUSG00000045624.16,4
ENSMUSG00000045625.6,4
ENSMUSG00000045629.9,4
ENSMUSG00000045636.17,13
ENSMUSG00000045639.15,6
ENSMUSG00000045648.16,4
ENSMUSG00000045655.10,3
ENSMUSG00000045657.4,1
ENSMUSG00000045658.17,6
ENSMUSG00000045659.19,14
ENSMUSG00000045662.18,5
ENSMUSG00000045664.6,1
ENSMUSG00000045665.6,1
ENSMUSG00000045667.15,2
ENSMUSG00000045671.18,3
ENSMUSG00000045672.16,7
ENSMUSG00000045679.15,5
ENSMUSG00000045680.9,1
ENSMUSG00000045689.4,1
ENSMUSG00000045690.9,2
ENSMUSG00000045691.15,1
ENSMUSG00000045694.5,1
ENSMUSG00000045709.13,2
ENSMUSG00000045725.6,2
ENSMUSG00000045730.5,1
ENSMUSG00000045731.7,2
ENSMUSG00000045733.8,2
ENSMUSG00000045744.12,3
ENSMUSG00000045746.4,1
ENSMUSG00000045751.17,6
ENSMUSG00000045752.14,8
ENSMUSG00000045757.7,2
ENSMUSG00000045761.17,3
ENSMUSG00000045763.9,2
ENSMUSG00000045767.10,1
ENSMUSG00000045775.16,4
ENSMUSG00000045776.4,2
ENSMUSG00000045777.15,7
ENSMUSG00000045790.11,3
ENSMUSG00000045795.11,3
ENSMUSG00000045799.7,1
ENSMUSG00000045802.14,2
ENSMUSG00000045817.9,1
ENSMUSG00000045822.5,1
ENSMUSG00000045827.11,2
ENSMUSG00000045838.10,2
ENSMUSG00000045854.5,3
ENSMUSG00000045867.11,6
ENSMUSG00000045868.13,2
ENSMUSG00000045871.6,1
ENSMUSG00000045875.14,6
ENSMUSG00000045876.5,1
ENSMUSG00000045877.3,1
ENSMUSG00000045886.8,2
ENSMUSG00000045896.15,4
ENSMUSG00000045903.10,3
ENSMUSG00000045912.10,2
ENSMUSG00000045915.16,3
ENSMUSG00000045917.18,4
ENSMUSG00000045929.9,1
ENSMUSG00000045930.4,1
ENSMUSG00000045932.13,2
ENSMUSG00000045934.16,6
ENSMUSG00000045942.14,2
ENSMUSG00000045948.9,4
ENSMUSG00000045954.8,1
ENSMUSG00000045962.17,25
ENSMUSG00000045967.12,2
ENSMUSG00000045968.8,3
ENSMUSG00000045969.9,7
ENSMUSG00000045973.19,6
ENSMUSG00000045975.9,9
ENSMUSG00000045980.14,4
ENSMUSG00000045983.17,24
ENSMUSG00000045989.5,3
ENSMUSG00000045991.20,1
ENSMUSG00000045994.18,6
ENSMUSG00000045996.13,2
ENSMUSG00000046000.6,1
ENSMUSG00000046006.7,2
ENSMUSG00000046008.9,1
ENSMUSG00000046010.8,1
ENSMUSG00000046020.14,8
ENSMUSG00000046027.18,5
ENSMUSG00000046031.8,1
ENSMUSG00000046032.17,4
ENSMUSG00000046034.9,3
ENSMUSG00000046056.16,5
ENSMUSG00000046058.8,1
ENSMUSG00000046062.6,2
ENSMUSG00000046070.10,2
ENSMUSG00000046079.17,5
ENSMUSG00000046082.5,1
ENSMUSG00000046085.8,1
ENSMUSG00000046093.10,5
ENSMUSG00000046095.7,2
ENSMUSG00000046096.8,7
ENSMUSG00000046101.17,6
ENSMUSG00000046108.4,1
ENSMUSG00000046109.7,1
ENSMUSG00000046110.16,6
ENSMUSG00000046111.19,11
ENSMUSG00000046138.16,4
ENSMUSG00000046139.9,2
ENSMUSG00000046152.17,4
ENSMUSG00000046157.14,7
ENSMUSG00000046159.17,4
ENSMUSG00000046160.7,1
ENSMUSG00000046167.6,1
ENSMUSG00000046168.10,2
ENSMUSG00000046169.11,6
ENSMUSG00000046178.4,3
ENSMUSG00000046179.18,2
ENSMUSG00000046182.9,1
ENSMUSG00000046185.11,1
ENSMUSG00000046186.9,1
ENSMUSG00000046191.8,1
ENSMUSG00000046192.5,1
ENSMUSG00000046196.5,2
ENSMUSG00000046201.10,3
ENSMUSG00000046204.15,4
ENSMUSG00000046207.15,4
ENSMUSG00000046213.10,1
ENSMUSG00000046215.4,1
ENSMUSG00000046219.10,2
ENSMUSG00000046223.11,4
ENSMUSG00000046229.11,1
ENSMUSG00000046230.12,12
ENSMUSG00000046240.9,2
ENSMUSG00000046245.14,3
ENSMUSG00000046269.18,3
ENSMUSG00000046275.3,1
ENSMUSG00000046280.10,1
ENSMUSG00000046287.8,1
ENSMUSG00000046311.14,10
ENSMUSG00000046312.5,2
ENSMUSG00000046314.17,5
ENSMUSG00000046318.17,4
ENSMUSG00000046321.9,2
ENSMUSG00000046324.13,6
ENSMUSG00000046329.15,6
ENSMUSG00000046330.11,4
ENSMUSG00000046334.5,1
ENSMUSG00000046337.18,4
ENSMUSG00000046338.5,1
ENSMUSG00000046341.6,1
ENSMUSG00000046345.6,1
ENSMUSG00000046351.12,6
ENSMUSG00000046352.8,1
ENSMUSG00000046354.4,1
ENSMUSG00000046364.15,6
ENSMUSG00000046378.12,3
ENSMUSG00000046380.4,1
ENSMUSG00000046387.6,1
ENSMUSG00000046388.5,1
ENSMUSG00000046402.11,1
ENSMUSG00000046404.6,1
ENSMUSG00000046408.16,3
ENSMUSG00000046410.11,2
ENSMUSG00000046411.3,1
ENSMUSG00000046413.16,4
ENSMUSG00000046415.12,3
ENSMUSG00000046417.15,3
ENSMUSG00000046432.13,4
ENSMUSG00000046434.17,5
ENSMUSG00000046440.10,1
ENSMUSG00000046441.6,2
ENSMUSG00000046442.5,2
ENSMUSG00000046447.4,1
ENSMUSG00000046449.16,3
ENSMUSG00000046456.15,2
ENSMUSG00000046460.16,3
ENSMUSG00000046463.6,4
ENSMUSG00000046470.6,1
ENSMUSG00000046480.7,1
ENSMUSG00000046487.7,1
ENSMUSG00000046490.8,1
ENSMUSG00000046491.11,2
ENSMUSG00000046500.9,1
ENSMUSG00000046516.11,6
ENSMUSG00000046519.16,8
ENSMUSG00000046523.6,1
ENSMUSG00000046532.9,1
ENSMUSG00000046541.10,1
ENSMUSG00000046546.4,1
ENSMUSG00000046550.9,3
ENSMUSG00000046556.8,1
ENSMUSG00000046561.10,1
ENSMUSG00000046562.6,2
ENSMUSG00000046567.11,7
ENSMUSG00000046572.11,4
ENSMUSG00000046573.8,1
ENSMUSG00000046574.9,2
ENSMUSG00000046580.11,1
ENSMUSG00000046585.10,1
ENSMUSG00000046589.8,1
ENSMUSG00000046591.11,4
ENSMUSG00000046593.4,2
ENSMUSG00000046598.16,7
ENSMUSG00000046603.17,4
ENSMUSG00000046605.15,2
ENSMUSG00000046607.7,2
ENSMUSG00000046610.16,2
ENSMUSG00000046613.20,8
ENSMUSG00000046618.8,1
ENSMUSG00000046620.5,1
ENSMUSG00000046623.9,2
ENSMUSG00000046634.13,2
ENSMUSG00000046636.6,1
ENSMUSG00000046637.4,3
ENSMUSG00000046658.17,3
ENSMUSG00000046667.15,4
ENSMUSG00000046668.10,6
ENSMUSG00000046671.19,7
ENSMUSG00000046675.8,2
ENSMUSG00000046679.17,7
ENSMUSG00000046683.17,3
ENSMUSG00000046687.7,1
ENSMUSG00000046688.15,4
ENSMUSG00000046691.15,4
ENSMUSG00000046694.7,1
ENSMUSG00000046699.15,2
ENSMUSG00000046707.10,10
ENSMUSG00000046709.19,12
ENSMUSG00000046711.17,17
ENSMUSG00000046714.8,1
ENSMUSG00000046717.6,1
ENSMUSG00000046718.9,1
ENSMUSG00000046719.8,1
ENSMUSG00000046721.12,1
ENSMUSG00000046722.15,5
ENSMUSG00000046727.14,13
ENSMUSG00000046731.6,2
ENSMUSG00000046733.8,1
ENSMUSG00000046743.7,1
ENSMUSG00000046747.9,1
ENSMUSG00000046750.19,2
ENSMUSG00000046753.11,3
ENSMUSG00000046756.11,2
ENSMUSG00000046761.14,3
ENSMUSG00000046764.9,3
ENSMUSG00000046768.14,3
ENSMUSG00000046774.18,3
ENSMUSG00000046785.9,3
ENSMUSG00000046791.9,1
ENSMUSG00000046792.9,7
ENSMUSG00000046793.9,3
ENSMUSG00000046794.10,3
ENSMUSG00000046798.15,6
ENSMUSG00000046805.11,1
ENSMUSG00000046806.14,4
ENSMUSG00000046807.11,2
ENSMUSG00000046808.19,4
ENSMUSG00000046814.4,1
ENSMUSG00000046818.8,3
ENSMUSG00000046822.15,4
ENSMUSG00000046834.8,3
ENSMUSG00000046836.14,8
ENSMUSG00000046841.6,2
ENSMUSG00000046844.7,4
ENSMUSG00000046854.17,4
ENSMUSG00000046856.14,1
ENSMUSG00000046861.10,1
ENSMUSG00000046862.15,2
ENSMUSG00000046865.8,3
ENSMUSG00000046873.19,8
ENSMUSG00000046876.17,6
ENSMUSG00000046879.8,3
ENSMUSG00000046886.7,2
ENSMUSG00000046897.18,9
ENSMUSG00000046908.6,1
ENSMUSG00000046909.10,3
ENSMUSG00000046916.10,1
ENSMUSG00000046922.8,1
ENSMUSG00000046947.13,5
ENSMUSG00000046949.17,5
ENSMUSG00000046952.10,1
ENSMUSG00000046959.17,4
ENSMUSG00000046961.9,1
ENSMUSG00000046962.17,8
ENSMUSG00000046982.12,3
ENSMUSG00000046985.12,5
ENSMUSG00000046991.13,8
ENSMUSG00000046994.10,1
ENSMUSG00000046995.4,1
ENSMUSG00000046997.6,3
ENSMUSG00000046999.3,1
ENSMUSG00000047002.3,1
ENSMUSG00000047003.16,2
ENSMUSG00000047013.16,3
ENSMUSG00000047021.15,3
ENSMUSG00000047022.19,8
ENSMUSG00000047030.16,3
ENSMUSG00000047033.3,1
ENSMUSG00000047034.11,1
ENSMUSG00000047036.9,8
ENSMUSG00000047037.6,1
ENSMUSG00000047044.8,2
ENSMUSG00000047045.18,9
ENSMUSG00000047061.7,1
ENSMUSG00000047067.8,1
ENSMUSG00000047084.9,2
ENSMUSG00000047085.15,3
ENSMUSG00000047090.14,3
ENSMUSG00000047098.19,6
ENSMUSG00000047109.14,3
ENSMUSG00000047115.16,2
ENSMUSG00000047117.14,5
ENSMUSG00000047123.9,1
ENSMUSG00000047126.18,6
ENSMUSG00000047139.10,2
ENSMUSG00000047141.6,2
ENSMUSG00000047143.4,1
ENSMUSG00000047146.18,6
ENSMUSG00000047150.9,4
ENSMUSG00000047153.5,3
ENSMUSG00000047155.14,2
ENSMUSG00000047161.13,2
ENSMUSG00000047171.9,3
ENSMUSG00000047180.9,1
ENSMUSG00000047181.13,3
ENSMUSG00000047182.7,2
ENSMUSG00000047187.10,1
ENSMUSG00000047193.17,9
ENSMUSG00000047197.2,1
ENSMUSG00000047205.13,2
ENSMUSG00000047213.15,4
ENSMUSG00000047215.15,11
ENSMUSG00000047216.9,2
ENSMUSG00000047220.6,1
ENSMUSG00000047221.6,2
ENSMUSG00000047227.6,3
ENSMUSG00000047228.10,2
ENSMUSG00000047230.7,1
ENSMUSG00000047238.5,1
ENSMUSG00000047242.15,3
ENSMUSG00000047246.8,3
ENSMUSG00000047248.21,11
ENSMUSG00000047250.14,4
ENSMUSG00000047257.14,2
ENSMUSG00000047259.4,1
ENSMUSG00000047260.5,2
ENSMUSG00000047261.10,2
ENSMUSG00000047264.9,3
ENSMUSG00000047281.4,1
ENSMUSG00000047284.15,11
ENSMUSG00000047286.8,2
ENSMUSG00000047293.8,1
ENSMUSG00000047298.4,1
ENSMUSG00000047307.3,1
ENSMUSG00000047324.6,1
ENSMUSG00000047330.9,2
ENSMUSG00000047342.18,9
ENSMUSG00000047344.10,1
ENSMUSG00000047347.8,1
ENSMUSG00000047361.17,4
ENSMUSG00000047363.5,2
ENSMUSG00000047368.5,3
ENSMUSG00000047369.18,6
ENSMUSG00000047370.6,1
ENSMUSG00000047371.8,2
ENSMUSG00000047379.8,2
ENSMUSG00000047384.4,2
ENSMUSG00000047388.11,1
ENSMUSG00000047390.7,1
ENSMUSG00000047394.10,8
ENSMUSG00000047407.18,6
ENSMUSG00000047409.14,4
ENSMUSG00000047412.17,5
ENSMUSG00000047414.7,2
ENSMUSG00000047415.13,6
ENSMUSG00000047417.19,6
ENSMUSG00000047419.6,1
ENSMUSG00000047420.9,1
ENSMUSG00000047423.11,2
ENSMUSG00000047428.15,5
ENSMUSG00000047434.15,2
ENSMUSG00000047443.15,2
ENSMUSG00000047446.19,4
ENSMUSG00000047454.13,3
ENSMUSG00000047459.15,4
ENSMUSG00000047466.11,3
ENSMUSG00000047473.15,3
ENSMUSG00000047485.7,1
ENSMUSG00000047492.6,1
ENSMUSG00000047495.16,8
ENSMUSG00000047496.7,2
ENSMUSG00000047497.11,3
ENSMUSG00000047502.15,4
ENSMUSG00000047507.13,5
ENSMUSG00000047509.2,1
ENSMUSG00000047514.7,1
ENSMUSG00000047515.9,4
ENSMUSG00000047518.4,1
ENSMUSG00000047528.14,5
ENSMUSG00000047531.10,1
ENSMUSG00000047534.18,2
ENSMUSG00000047539.10,5
ENSMUSG00000047547.15,4
ENSMUSG00000047554.15,9
ENSMUSG00000047557.3,3
ENSMUSG00000047583.10,4
ENSMUSG00000047591.6,1
ENSMUSG00000047592.18,4
ENSMUSG00000047603.10,5
ENSMUSG00000047604.4,1
ENSMUSG00000047606.5,2
ENSMUSG00000047613.11,5
ENSMUSG00000047617.12,13
ENSMUSG00000047631.5,2
ENSMUSG00000047632.12,2
ENSMUSG00000047635.7,2
ENSMUSG00000047641.9,1
ENSMUSG00000047642.16,3
ENSMUSG00000047643.6,1
ENSMUSG00000047648.14,2
ENSMUSG00000047649.10,2
ENSMUSG00000047654.7,1
ENSMUSG00000047656.10,3
ENSMUSG00000047658.7,1
ENSMUSG00000047669.9,2
ENSMUSG00000047671.9,2
ENSMUSG00000047675.16,6
ENSMUSG00000047676.7,1
ENSMUSG00000047686.10,1
ENSMUSG00000047694.13,6
ENSMUSG00000047710.9,2
ENSMUSG00000047712.9,2
ENSMUSG00000047714.15,2
ENSMUSG00000047719.3,1
ENSMUSG00000047721.9,5
ENSMUSG00000047730.18,5
ENSMUSG00000047731.18,5
ENSMUSG00000047733.11,2
ENSMUSG00000047735.15,1
ENSMUSG00000047746.15,1
ENSMUSG00000047747.11,3
ENSMUSG00000047749.3,1
ENSMUSG00000047757.18,2
ENSMUSG00000047759.7,1
ENSMUSG00000047766.16,10
ENSMUSG00000047767.18,10
ENSMUSG00000047773.16,7
ENSMUSG00000047777.10,1
ENSMUSG00000047786.13,2
ENSMUSG00000047787.9,1
ENSMUSG00000047789.6,8
ENSMUSG00000047793.14,4
ENSMUSG00000047797.15,3
ENSMUSG00000047798.16,5
ENSMUSG00000047804.16,5
ENSMUSG00000047807.11,1
ENSMUSG00000047810.10,2
ENSMUSG00000047821.17,3
ENSMUSG00000047824.14,5
ENSMUSG00000047828.5,3
ENSMUSG00000047832.10,3
ENSMUSG00000047842.8,1
ENSMUSG00000047843.17,3
ENSMUSG00000047844.4,1
ENSMUSG00000047854.6,1
ENSMUSG00000047866.21,4
ENSMUSG00000047867.12,2
ENSMUSG00000047875.7,1
ENSMUSG00000047878.14,2
ENSMUSG00000047879.18,9
ENSMUSG00000047880.16,3
ENSMUSG00000047881.15,4
ENSMUSG00000047884.7,1
ENSMUSG00000047888.11,9
ENSMUSG00000047897.11,2
ENSMUSG00000047904.7,3
ENSMUSG00000047905.11,1
ENSMUSG00000047907.12,5
ENSMUSG00000047909.12,12
ENSMUSG00000047910.7,1
ENSMUSG00000047911.7,2
ENSMUSG00000047921.19,8
ENSMUSG00000047935.18,2
ENSMUSG00000047940.14,2
ENSMUSG00000047945.7,1
ENSMUSG00000047953.8,1
ENSMUSG00000047963.8,2
ENSMUSG00000047965.10,1
ENSMUSG00000047976.5,3
ENSMUSG00000047977.4,1
ENSMUSG00000047986.13,1
ENSMUSG00000047988.2,1
ENSMUSG00000047989.12,4
ENSMUSG00000047990.7,1
ENSMUSG00000047992.12,3
ENSMUSG00000047995.8,1
ENSMUSG00000047996.17,7
ENSMUSG00000048000.16,21
ENSMUSG00000048001.8,2
ENSMUSG00000048004.16,3
ENSMUSG00000048007.5,1
ENSMUSG00000048012.20,3
ENSMUSG00000048015.5,1
ENSMUSG00000048022.12,1
ENSMUSG00000048027.10,5
ENSMUSG00000048029.11,4
ENSMUSG00000048038.9,2
ENSMUSG00000048039.9,1
ENSMUSG00000048040.9,1
ENSMUSG00000048047.4,3
ENSMUSG00000048058.18,3
ENSMUSG00000048065.9,2
ENSMUSG00000048070.5,1
ENSMUSG00000048076.15,2
ENSMUSG00000048078.17,10
ENSMUSG00000048087.7,1
ENSMUSG00000048096.8,1
ENSMUSG00000048100.14,3
ENSMUSG00000048106.9,1
ENSMUSG00000048108.14,1
ENSMUSG00000048109.11,2
ENSMUSG00000048118.18,4
ENSMUSG00000048120.17,8
ENSMUSG00000048126.17,5
ENSMUSG00000048138.11,1
ENSMUSG00000048142.10,2
ENSMUSG00000048148.19,9
ENSMUSG00000048154.18,3
ENSMUSG00000048163.14,5
ENSMUSG00000048164.10,1
ENSMUSG00000048170.15,4
ENSMUSG00000048174.3,2
ENSMUSG00000048175.14,4
ENSMUSG00000048185.6,1
ENSMUSG00000048188.7,1
ENSMUSG00000048200.13,5
ENSMUSG00000048215.16,7
ENSMUSG00000048216.14,4
ENSMUSG00000048217.12,3
ENSMUSG00000048218.7,2
ENSMUSG00000048222.4,1
ENSMUSG00000048230.7,1
ENSMUSG00000048232.13,2
ENSMUSG00000048234.14,4
ENSMUSG00000048240.15,6
ENSMUSG00000048249.15,6
ENSMUSG00000048251.16,3
ENSMUSG00000048264.17,4
ENSMUSG00000048271.15,5
ENSMUSG00000048277.16,3
ENSMUSG00000048279.20,6
ENSMUSG00000048280.19,6
ENSMUSG00000048281.10,2
ENSMUSG00000048285.10,3
ENSMUSG00000048304.9,2
ENSMUSG00000048307.9,5
ENSMUSG00000048310.9,1
ENSMUSG00000048327.7,1
ENSMUSG00000048329.8,1
ENSMUSG00000048330.15,6
ENSMUSG00000048332.14,4
ENSMUSG00000048347.6,1
ENSMUSG00000048349.10,1
ENSMUSG00000048351.15,5
ENSMUSG00000048355.3,1
ENSMUSG00000048368.10,2
ENSMUSG00000048371.9,1
ENSMUSG00000048373.9,3
ENSMUSG00000048376.7,1
